ticker,permno,date,comnam,rtype,ptype,psub,caldt,ym,usdret,usdprc,market_equity,assets,sales,net_income,book_equity,debt_at,cash_at,ocf_at,roe,btm,beta,quarter,MORTGAGE30US
STOR,64653,2022-04-01,STORAGE EQUITIES INC,2.0,10.0,16.0,2022-06-30,2022m6,-0.0483,312.67,54882.656,17380.908,3660.223,1953.263,5235.177,0.43388867,0.043800358,0.14634189,0.3731035263946186,0.0953885460246767,0.1468674563590253,2022Q2,
STOR,64653,2022-07-01,STORAGE EQUITIES INC,2.0,10.0,16.0,2022-07-29,2022m7,0.086,326.41,57294.42,17698.781,3890.901,2034.17,5348.712,0.42416045,0.054688513,0.15202369,0.3731035263946186,0.0933548487629772,0.1658730973321919,2022Q3,
STOR,64653,2022-10-01,STORAGE EQUITIES INC,2.0,10.0,16.0,2022-12-30,2022m12,-0.0529,280.19,49212.01,17862.852,4120.256,2277.594,5604.726,0.4145925,0.05825369,0.16049358,0.3731035263946186,0.1138893909523299,0.2243028075718854,2022Q4,
STOR,64653,2023-01-01,STORAGE EQUITIES INC,2.0,10.0,16.0,2023-03-31,2023m3,0.0207,302.14,53103.223,17450.92,4298.156,4556.497,5677.172,0.38992506,0.05224246,0.17819262,0.3731035263946186,0.1069082335754228,0.2554437615090675,2023Q1,
STOR,64653,2023-04-01,STORAGE EQUITIES INC,2.0,10.0,16.0,2023-04-28,2023m4,-0.0242,294.83,51818.434,17552.307,4329.711,4349.147,5723.402,0.39506066,0.04587186,0.17759153,0.3731035263946186,0.1104510814890877,0.2579625458285467,2023Q2,
STOR,64653,2023-07-01,STORAGE EQUITIES INC,2.0,10.0,16.0,2023-07-31,2023m7,-0.0347,281.75,49535.03,17507.777,4428.324,4352.912,5695.711,0.3976424,0.041454375,0.18036515,0.7598884369820607,0.1149834916327499,0.2531605778896341,2023Q3,
STOR,64653,2023-10-01,STORAGE EQUITIES INC,2.0,10.0,16.0,2023-12-29,2023m12,0.1903,305.0,53629.98,17560.326,4485.262,4277.091,5715.944,0.39611834,0.03884273,0.18465836,0.7598884369820607,0.1065811295781995,0.3548162444495541,2023Q4,
STOR,64653,2024-01-01,STORAGE EQUITIES INC,2.0,10.0,16.0,2024-03-28,2024m3,0.0324,290.06,50960.93,19875.748,4559.557,2121.395,5757.659,0.4575738,0.033190046,0.16056326,0.7598884369820607,0.1129818265428799,0.3701382115008116,2024Q1,
STOR,64653,2024-04-01,STORAGE EQUITIES INC,2.0,10.0,16.0,2024-06-28,2024m6,0.0614,287.65,50547.297,19809.217,4631.177,2148.327,5663.178,0.46284905,0.020211551,0.16389583,0.3793500751698075,0.1120372140708822,0.4235701134361075,2024Q2,
STOR,64653,2024-07-01,STORAGE EQUITIES INC,2.0,10.0,16.0,2024-09-30,2024m9,0.0674,363.87,63683.797,19617.385,4689.592,2139.567,5598.662,0.46552026,0.015403786,0.16390263,0.3793500751698075,0.0879134428123793,0.4357250276353994,2024Q3,
STOR,64653,2024-10-01,STORAGE EQUITIES INC,2.0,10.0,16.0,2024-10-31,2024m10,-0.0957,329.06,57621.367,19788.762,4739.749,2079.665,5357.245,0.4782472,0.028978871,0.16313401,0.3793500751698075,0.0929732372405233,0.4421502293320971,2024Q4,
STRW,23711,2023-01-01,STRAWBERRY FIELDS REIT INC,2.0,3.0,6.0,2023-03-31,2023m3,-0.1352,6.8,43.288803,543.572,93.028,0.994,6.679,0.84511346,0.068491384,0.07857689,,0.1542893260470701,,2023Q1,
STRW,23711,2023-04-01,STRAWBERRY FIELDS REIT INC,2.0,3.0,6.0,2023-05-31,2023m5,-0.0156,6.95,44.18115,547.0,93.618,1.852,7.786,0.83591956,0.08355393,0.09310055,,0.1762290039281292,,2023Q2,
STRW,23711,2023-07-01,STRAWBERRY FIELDS REIT INC,2.0,3.0,6.0,2023-07-31,2023m7,-0.0014,7.0317,44.70052,549.568,94.906,2.932,7.858,0.8424326,0.09630474,0.09310055,,0.175792135964678,,2023Q3,
STRW,23711,2023-10-01,STRAWBERRY FIELDS REIT INC,2.0,3.0,6.0,2023-10-31,2023m10,0.1058,7.0,44.562,557.653,96.36,3.043,8.098,0.86121476,0.12032572,0.10485015,,0.1817243295353419,,2023Q4,
STRW,23711,2024-01-01,STRAWBERRY FIELDS REIT INC,2.0,3.0,6.0,2024-03-28,2024m3,0.0274,7.95,51.4683,629.82,97.896,2.614,8.357,0.8649916,0.055603188,0.08813788,,0.1623718066130948,,2024Q1,
STRW,23711,2024-04-01,STRAWBERRY FIELDS REIT INC,2.0,3.0,6.0,2024-04-30,2024m4,0.1384,9.05,58.4449,616.795,99.805,2.496,7.507,0.87229633,0.06121645,0.08907984,0.332489676302118,0.1284457612906715,,2024Q2,
STRW,23711,2024-07-01,STRAWBERRY FIELDS REIT INC,2.0,3.0,6.0,2024-09-30,2024m9,0.0819,12.69,87.29451,634.92,103.392,2.747,7.49,0.88724405,0.061001386,0.07417155,0.332489676302118,0.0858015006886626,,2024Q3,
STRW,23711,2024-10-01,STRAWBERRY FIELDS REIT INC,2.0,3.0,6.0,2024-12-31,2024m12,-0.1564,10.54,113.97956,635.874,108.357,2.987,7.438,0.87460095,0.06623639,0.08191088,0.332489676302118,0.0652573148995808,0.3742468235586021,2024Q4,
SUI,80102,1993-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1993-12-31,1993m12,,20.125,120.0255,,,,,,,,,,,1993Q4,
SUI,80102,1994-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1994-03-31,1994m3,0.0371,22.5,134.19,,,,,,,,,,,1994Q1,
SUI,80102,1994-04-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1994-04-29,1994m4,0.0611,23.875,142.3905,157.462,14.421,0.288,92.985,0.29475683,0.03929837,0.024526553,0.0030972737538312,0.6530281206284939,,1994Q2,
SUI,80102,1994-07-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1994-07-29,1994m7,-0.0374,22.5,237.825,199.644,17.753,1.896,103.682,0.33188576,0.011690809,0.024526553,0.0030972737538312,0.4359592103712518,,1994Q3,
SUI,80102,1994-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1994-10-31,1994m10,-0.0217,22.5,237.96,214.718,21.587,3.409,102.544,0.37924162,0.006943992,0.024526553,0.0030972737538312,0.4309295626082607,,1994Q4,
SUI,80102,1995-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1995-03-31,1995m3,0.0141,22.5,212.805,270.69,26.868,5.591,174.583,0.23289372,0.1518933,0.024526553,0.0030972737538312,0.8203895235248746,,1995Q1,
SUI,80102,1995-04-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1995-04-28,1995m4,-0.05,21.375,202.16475,267.37,32.343,7.786,172.852,0.23537046,0.020118188,0.053147323,0.0030972737538312,0.8550056575386303,,1995Q2,
SUI,80102,1995-07-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1995-08-31,1995m8,0.0101,25.125,248.88824,290.535,35.129,9.045,171.512,0.2540279,0.005125028,0.06269468,0.0450443153680605,0.6891124567278814,0.1872400412316651,1995Q3,
SUI,80102,1995-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1995-12-29,1995m12,0.055,26.375,261.5345,313.384,39.116,10.55,171.088,0.30454013,0.004291859,0.063653536,0.0450443153680605,0.6541698989484119,0.286280288338716,1995Q4,
SUI,80102,1996-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1996-03-29,1996m3,0.0309,27.25,270.211,325.094,42.402,11.352,169.859,0.33631197,0.004675571,0.058607664,0.0450443153680605,0.6286161315796671,0.2817620211660441,1996Q1,
SUI,80102,1996-04-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1996-04-30,1996m4,-0.0413,26.125,384.37714,325.104,45.112,11.661,177.593,0.34138,0.0003721886,0.061715636,0.0450443153680605,0.4620280208384824,0.1367205302912064,1996Q2,
SUI,80102,1996-07-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1996-07-31,1996m7,0.0419,28.0,414.512,327.907,47.784,11.731,172.32,0.35113615,0.012893899,0.061145388,0.0656613717883024,0.4157177773483488,0.0263355844883116,1996Q3,
SUI,80102,1996-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1996-12-31,1996m12,0.0824,34.5,530.334,556.442,54.683,14.134,283.627,0.32348385,0.020181797,0.046588864,0.0656613717883024,0.5348082796127652,0.0429022514449296,1996Q4,
SUI,80102,1997-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1997-03-31,1997m3,0.0107,32.0,491.904,561.405,63.639,16.162,287.678,0.32062414,0.017286986,0.055982757,0.0656613717883024,0.5848255127691646,-0.0186562707767754,1997Q1,
SUI,80102,1997-04-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1997-04-30,1997m4,0.0,32.0,502.304,585.056,73.199,18.6,300.932,0.31620905,0.015786523,0.060530957,0.0656613717883024,0.5991033454560136,-0.0052796360655574,1997Q2,
SUI,80102,1997-07-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1997-08-29,1997m8,-0.0259,35.25,574.152,595.963,84.15,21.231,300.328,0.31042194,0.017705796,0.074304946,0.0388925072773915,0.5230810010758258,0.0375109473294133,1997Q3,
SUI,80102,1997-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1997-11-28,1997m11,0.0448,36.4375,603.2957,596.961,89.234,21.257,304.003,0.309903,0.00226983,0.0658636,0.0388925072773915,0.5039038021014468,0.0614053128105344,1997Q4,
SUI,80102,1998-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1998-01-30,1998m1,-0.0147,34.9375,578.4602,638.344,92.489,21.818,312.198,0.33680898,0.0027101375,0.066196285,0.0388925072773915,0.5397052464338784,0.0783293202936125,1998Q1,
SUI,80102,1998-04-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1998-04-30,1998m4,0.0072,35.0,581.875,690.914,96.241,22.255,326.78,0.38248464,0.0031812931,0.05818669,0.0388925072773915,0.5615982793199517,0.0558879192380882,1998Q2,
SUI,80102,1998-07-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1998-09-30,1998m9,0.0418,33.5625,572.7105,760.804,102.267,23.988,318.536,0.4296639,0.014184994,0.058680028,0.0681039231287104,0.5561902754396636,0.1430897273405801,1998Q3,
SUI,80102,1998-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1998-11-30,1998m11,-0.0262,32.5625,555.907,776.995,108.858,25.044,317.536,0.44244686,0.0024401702,0.065030016,0.0681039231287104,0.5712034760170092,0.1107422979688528,1998Q4,
SUI,80102,1999-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1999-03-31,1999m3,0.0262,31.75,548.9257,798.012,115.144,27.881,317.673,0.451611,0.015247891,0.06560804,0.0681039231287104,0.578717621008653,0.1205287202057875,1999Q1,
SUI,80102,1999-04-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1999-04-30,1999m4,0.1024,35.0,605.115,821.439,120.588,26.096,340.364,0.44454184,0.011742807,0.064018145,0.0681039231287104,0.5624782292157277,0.1752010969398296,1999Q2,
SUI,80102,1999-07-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1999-09-30,1999m9,-0.0752,33.0625,573.10535,858.617,124.169,25.93,330.375,0.4667797,0.0024073597,0.05743073,0.07667085825763,0.5764646684739259,0.1728550780448005,1999Q3,
SUI,80102,1999-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,1999-10-29,1999m10,-0.0205,31.875,552.52124,866.282,127.106,26.391,338.542,0.4784735,0.0037493564,0.052804977,0.07667085825763,0.6127221209817723,0.1723478201682119,1999Q4,
SUI,80102,2000-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2000-03-31,2000m3,-0.0212,28.875,504.35962,897.556,130.836,24.966,336.746,0.43249893,0.017797219,0.05524558,0.07667085825763,0.6676704190928558,0.0863085298223526,2000Q1,
SUI,80102,2000-04-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2000-04-28,2000m4,0.1655,33.125,578.59436,911.083,134.416,29.089,338.358,0.44504508,0.01246319,0.06748672,0.07667085825763,0.5847931060667231,-0.0158445922588143,2000Q2,
SUI,80102,2000-07-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2000-07-31,2000m7,-0.0384,31.625,553.4059,927.846,137.987,29.311,337.172,0.45681503,0.013524874,0.06777956,0.085971072059771,0.609267108106347,0.0084121556200719,2000Q3,
SUI,80102,2000-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2000-12-29,2000m12,0.0806,33.5,586.317,947.47,141.29,29.652,335.477,0.47020063,0.007077797,0.068988994,0.085971072059771,0.5721768083580959,-0.0139309456680935,2000Q4,
SUI,80102,2001-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2001-02-28,2001m2,-0.0406,32.1,562.071,963.372,144.17,33.784,337.51,0.47010294,0.02188978,0.06785956,0.085971072059771,0.6004757579836444,0.0074626539449851,2001Q1,
SUI,80102,2001-04-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2001-04-30,2001m4,0.0333,33.55,594.0698,966.628,146.545,33.294,336.034,0.48054475,0.019103523,0.058634758,0.085971072059771,0.5656473187350035,0.0157190296913404,2001Q2,
SUI,80102,2001-07-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2001-07-31,2001m7,0.0144,35.31,617.5366,945.92,149.521,37.062,332.02,0.46767592,0.019520678,0.06525288,0.0990792598368022,0.5376523036405685,0.0248568936831684,2001Q3,
SUI,80102,2001-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2001-10-31,2001m10,0.0382,37.5,655.8375,968.074,151.52,38.089,331.05,0.47774655,0.007917783,0.06906807,0.0990792598368022,0.5047744110285989,0.0133109919556751,2001Q4,
SUI,80102,2002-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2002-01-31,2002m1,0.0456,38.4,672.57605,982.375,152.732,34.864,330.102,0.48646188,0.004015778,0.065712176,0.0990792598368022,0.4908025111602165,0.0163853921121793,2002Q1,
SUI,80102,2002-04-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2002-05-31,2002m5,0.0118,41.08,728.67706,994.449,153.554,33.91,329.641,0.49796218,0.0046126046,0.066238694,0.0990792598368022,0.4523828293427824,0.0134656101312174,2002Q2,
SUI,80102,2002-07-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2002-09-30,2002m9,-0.0592,36.7,660.71014,1025.746,154.947,30.684,330.296,0.50673753,0.0046064034,0.060800627,0.1028694852885411,0.4999105923951663,0.0424262735323361,2002Q3,
SUI,80102,2002-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2002-10-31,2002m10,-0.0619,33.85,609.40155,1057.158,154.675,28.658,339.406,0.51469034,0.010480931,0.05439206,0.1028694852885411,0.5569497381601046,0.0292935337269224,2002Q4,
SUI,80102,2003-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2003-01-31,2003m1,-0.0339,34.75,629.35724,1114.065,155.32,26.255,334.737,0.54576975,0.0017485515,0.05414406,0.1028694852885411,0.5318712059195612,0.0297585804357813,2003Q1,
SUI,80102,2003-04-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2003-05-30,2003m5,0.0226,39.41,713.59686,1163.976,145.669,13.312,319.532,0.57335633,0.002288707,0.04378011,0.1028694852885411,0.4477766427150527,0.0561397256565461,2003Q2,
SUI,80102,2003-07-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2003-09-30,2003m9,0.0239,39.4,724.1326,1167.041,150.577,10.147,315.241,0.5761006,0.002861082,0.040870886,0.0425372106706057,0.4353359956878799,0.0318546906931541,2003Q3,
SUI,80102,2003-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2003-11-28,2003m11,0.0296,37.53,709.87994,1181.076,161.096,8.067,313.547,0.5819033,0.0014419055,0.043663576,0.0425372106706057,0.4416901795739402,0.0263435516777559,2003Q4,
SUI,80102,2004-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2004-03-31,2004m3,0.0406,42.82,813.9654,1228.627,169.924,8.668,330.67,0.63275427,0.013986344,0.03675485,0.0425372106706057,0.4062457981431143,0.0245507522885462,2004Q1,
SUI,80102,2004-04-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2004-05-28,2004m5,0.0581,36.98,715.563,1221.574,194.737,13.742,326.61,0.63305867,0.019694263,0.051792197,0.0425372106706057,0.4564377774585361,0.0358382837890778,2004Q2,
SUI,80102,2004-07-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2004-07-30,2004m7,0.0151,37.61,727.75354,1213.731,195.245,13.115,320.928,0.63106734,0.021082101,0.055007245,0.0726064725513609,0.4409844941085176,0.0360224697732846,2004Q3,
SUI,80102,2004-10-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2004-12-31,2004m12,0.0208,40.25,736.414,1345.183,196.316,-38.955,255.289,0.72615844,0.078886665,0.040143237,0.0726064725513609,0.3466650572434035,0.0369480005109343,2004Q4,
SUI,80102,2005-01-01,SUN COMMUNITIES INC,2.0,8.0,10.0,2005-03-31,2005m3,0.0217,35.8,659.5434,1331.358,198.09,-44.48,216.239,0.7509573,0.051962733,0.04109263,0.0726064725513609,0.3278616791702076,0.0738014979030109,2005Q1,
